Stkcd,ShortName,Accper,Typrep,IfCorrect,DeclareDate,B001100000,B001101000,Bbd1102000,Bbd1102101,Bbd1102203,B0i1103000,B0i1103101,B0i1103111,B0i1103203,B0i1103303,B0d1104000,B0d1104101,B0d1104201,B0d1104301,B0d1104401,B0d1104501,B0f1105000,B001200000,B001201000,B0i1202000,B0i1203000,B0i1203101,B0i1203203,B0i1204000,B0i1204101,B0i1204203,B0i1205000,B0i1206000,B001207000,B0f1208000,B0i1208103,B0I1214000,B001209000,B001210000,B001216000,B001211000,B001211101,B001211203,B001305000,B001302000,B001302101,B001302201,B001303000,B001306000,B001301000,B001212000,B001307000,B001308000,B0f1213000,B001304000,B001300000,B001400000,B001400101,B001500000,B001500101,B001500201,B001000000,B002100000,B002200000,B002300000,B002000000,B002000401,B002000501,B002000101,B002000301,B002000201,B003000000,B004000000,B005000000,B005000101,B005000102,B006000000,B006000101,B006000103,B006000102
000713,丰乐种业,2021-12-31,A,0,,2617242368,2617242368,,,,,,,,,,,,,,,,2543984551,2253750848,,,,,,,,,,10508420.6,,,,128553993.5,107039424.4,39880550.55,4251313.87,4864874.83,2524303.12,15052788.53,-398585.55,,,,,-900200,-13639819.77,-10439375.3,133579776.2,,,196512401.4,440828.49,,2742554.39,,,194210675.5,7950784.14,,,186259891.4,,,182992849.5,,3267041.93,0.298,0.298,,,,186259891.4,182992849.5,,3267041.93
000713,丰乐种业,2021-12-31,B,0,,259462109,259462109,,,,,,,,,,,,,,,,270946516.7,182073048.9,,,,,,,,,,2505295.76,,,,41586170.54,34419225.43,21754782.37,-11392006.25,1763193.52,2069592.68,6915486.66,1478643.32,,,,,-900200,-8932497.91,-56231.6,134453670.3,,,121474463,165033.32,,2009598.4,,,119629898,,,,119629898,,,,,,,,,,,119629898,,,
000713,丰乐种业,2022-01-01,A,0,,2617242368,2617242368,,,,,,,,,,,,,,,,2543984551,2253750848,,,,,,,,,,10508420.6,,,,128553993.5,107039424.4,39880550.55,4251313.87,4864874.83,2524303.12,15052788.53,-398585.55,,,,,-900200,-13639819.77,-10439375.3,133579776.2,,,196512401.4,440828.49,,2742554.39,,,194210675.5,7950784.14,,,186259891.4,,,182992849.5,,3267041.93,0.298,0.298,,,,186259891.4,182992849.5,,3267041.93
000713,丰乐种业,2022-01-01,B,0,,259462109,259462109,,,,,,,,,,,,,,,,270946516.7,182073048.9,,,,,,,,,,2505295.76,,,,41586170.54,34419225.43,21754782.37,-11392006.25,1763193.52,2069592.68,6915486.66,1478643.32,,,,,-900200,-8932497.91,-56231.6,134453670.3,,,121474463,165033.32,,2009598.4,,,119629898,,,,119629898,,,,,,,,,,,119629898,,,
000713,丰乐种业,2022-03-31,A,0,,554066294.8,554066294.8,,,,,,,,,,,,,,,,548043927.9,478872015.8,,,,,,,,,,1847892.88,,,,22867131.05,26287482.67,16826837.73,1342567.78,,,3416440.7,403555.88,,,,,,,-2497.44,,,,9839866.02,52198.42,,128362.8,,,9763701.64,1909822.84,,,7853878.8,,,7300984.67,,552894.13,0.0119,0.0119,,,,7853878.8,7300984.67,,552894.13
000713,丰乐种业,2022-06-30,A,0,,1287910471,1287910471,,,,,,,,,,,,,,,,1273851986,1137591394,,,,,,,,,,5706203.51,,,,49709173.75,48941694.07,32192742.75,-289222.16,,,7254392.12,403555.88,,,,,,,-75.56,,,,21716358.42,171885.01,,132109.62,,,21756133.81,5535476.27,,,16220657.54,,,15495197.77,,725459.77,0.0252,0.0252,,,,16220657.54,15495197.77,,725459.77
000713,丰乐种业,2022-06-30,B,0,,108381108.4,108381108.4,,,,,,,,,,,,,,,,121393464.4,68188766.19,,,,,,,,,,625064.4,,,,14070944.06,19973316.6,15795920.99,2739452.18,,,2151275.33,51201555.88,,,,,,744504.13,,,,,41084979.33,18737,,24593,,,41079123.33,,,,41079123.33,,,,,,,,,,,41079123.33,,,
000713,丰乐种业,2022-09-30,A,0,,1926946188,1926946188,,,,,,,,,,,,,,,,1927078468,1722945704,,,,,,,,,,7007752.42,,,,78191048.83,72528792.95,48457289.41,-2052120.33,,,10224320.64,1227997.35,,,,,,,-75.56,303807.71,,,11623770.88,599001.01,,173938.51,,,12048833.38,8107168.72,,,3941664.66,,,4655079.33,,-713414.67,0.0076,0.0076,,,,3941664.66,4655079.33,,-713414.67
000713,丰乐种业,2022-12-31,A,0,,3005259332,3005259332,,,,,,,,,,,,,,,,2954533986,2624985520,,,,,,,,,,10117899.25,,,,134561460.2,112453435.8,65621758.85,6793912.14,8504772.73,512888.67,14879152.8,6298543.44,,,,,,-7780745.61,-2069903.58,398616.55,,,62451009.8,808694.72,,4934361.75,,,58325342.77,3440657.61,,,54884685.16,,,58811922.83,,-3927237.67,0.0958,0.0958,,,,54884685.16,58811922.83,,-3927237.67
000713,丰乐种业,2022-12-31,B,0,,385869124.2,385869124.2,,,,,,,,,,,,,,,,406072638.5,275365234.8,,,,,,,,,,1063357.19,,,,47421565.26,40025232.05,30793957.77,11403291.48,2227349.08,339440.5,6997189.02,57096543.44,,,,,,508866.05,-110175.64,94808.84,,,44383717.33,191611,,19306.04,,,44556022.29,,,,44556022.29,,,,,,,,,,,44556022.29,,,
000713,丰乐种业,2023-01-01,A,0,,3005259332,3005259332,,,,,,,,,,,,,,,,2954533986,2624985520,,,,,,,,,,10117899.25,,,,134561460.2,112453435.8,65621758.85,6793912.14,8504772.73,512888.67,14879152.8,6298543.44,,,,,,-7780745.61,-2069903.58,398616.55,,,62451009.8,808694.72,,4934361.75,,,58325342.77,3440657.61,,,54884685.16,,,58811922.83,,-3927237.67,0.0958,0.0958,,,,54884685.16,58811922.83,,-3927237.67
000713,丰乐种业,2023-01-01,B,0,,385869124.2,385869124.2,,,,,,,,,,,,,,,,406072638.5,275365234.8,,,,,,,,,,1063357.19,,,,47421565.26,40025232.05,30793957.77,11403291.48,2227349.08,339440.5,6997189.02,57096543.44,,,,,,508866.05,-110175.64,94808.84,,,44383717.33,191611,,19306.04,,,44556022.29,,,,44556022.29,,,,,,,,,,,44556022.29,,,
000713,丰乐种业,2023-03-31,A,0,,614803976.7,614803976.7,,,,,,,,,,,,,,,,613224751.3,536662964.1,,,,,,,,,,1751687.78,,,,23287714.66,32279848.34,17733483.34,1509053.09,,,4886157.82,1404165.09,,,,,,,1240325.71,,,,9109873.98,728346,,870205.7,,,8968014.28,1115795.86,,,7852218.42,,,8010303.74,,-158085.32,0.013,0.013,,,,7852218.42,8010303.74,,-158085.32
000713,丰乐种业,2023-06-30,A,0,,1277908116,1277908116,,,,,,,,,,,,,,,,1291463960,1143067267,,,,,,,,,,4784077.39,,,,53083174.16,57075290.62,34096588.44,-642437.41,,,8378778.28,2354598.38,,,,,,,1248675.33,666833.41,,,-906959.07,755182.32,,906925.13,,,-1058701.88,1614920.84,,,-2673622.72,,,-1810733.25,,-862889.47,-0.0029,-0.0029,,,,-2673622.72,-1810733.25,,-862889.47
000713,丰乐种业,2023-06-30,B,0,,126510869.4,126510869.4,,,,,,,,,,,,,,,,145783373.6,94482358.85,,,,,,,,,,980994.27,,,,14670812.58,21612991.25,16552492.93,-2516276.27,,,2813612.69,2354598.38,,,,,,,361.45,-10645.63,,,-14114577.29,643860.73,,875605.7,,,-14346322.26,,,,-14346322.26,,,,,,,,,,,-14346322.26,,,
000713,丰乐种业,2023-09-30,A,0,,1918457176,1918457176,,,,,,,,,,,,,,,,1964295152,1733252812,,,,,,,,,,7002525.94,,,,85655726.65,86921520.47,51124567.41,337998.87,,,11167005.82,3294407.62,,,,,,-35453.3,1248675.33,695073.66,,,-29468266.91,895046.11,,1111734.06,,,-29684954.86,1122998.36,,,-30807953.22,,,-25283396.39,,-5524556.83,-0.0412,-0.0412,,,,-30807953.22,-25283396.39,,-5524556.83
000713,丰乐种业,2023-12-31,A,0,,3113679182,3113679182,,,,,,,,,,,,,,,,3071903375,2717677810,,,,,,,,,,10395598.76,,,,148592057.7,116547393.5,74229643.73,4460871.88,4609178.4,748335.65,21526130.81,8427841.73,,,,,-1671944.92,-15548385.36,-17007851.91,424898.47,,,37926495.14,1973732.66,,1195795.65,,,38704432.15,30322.76,,,38674109.39,,,40214103.71,,-1539994.32,0.0655,0.0655,,,,38674109.39,40214103.71,,-1539994.32
000713,丰乐种业,2023-12-31,B,0,,506695351.5,506695351.5,,,,,,,,,,,,,,,,495871975.3,370467546.8,,,,,,,,,,1834530.71,,,,50956077.47,40286618.3,33601700.28,-1274498.26,619405.3,106230.75,6749604.75,8427841.73,,,,,-1671944.92,-5034228.61,-156750.81,-330260.86,,,18807637.45,782463.17,,1011517.28,,,18578583.34,,,,18578583.34,,,,,,,,,,,18578583.34,,,
000713,丰乐种业,2024-01-01,A,0,,3113679182,3113679182,,,,,,,,,,,,,,,,3071903375,2717677810,,,,,,,,,,10395598.76,,,,148592057.7,116547393.5,74229643.73,4460871.88,4609178.4,748335.65,21526130.81,8427841.73,,,,,-1671944.92,-15548385.36,-17007851.91,424898.47,,,37926495.14,1973732.66,,1195795.65,,,38704432.15,30322.76,,,38674109.39,38674109.39,,40214103.71,,-1539994.32,0.0655,0.0655,,,,38674109.39,40214103.71,,-1539994.32
000713,丰乐种业,2024-01-01,B,0,,506695351.5,506695351.5,,,,,,,,,,,,,,,,495871975.3,370467546.8,,,,,,,,,,1834530.71,,,,50956077.47,40286618.3,33601700.28,-1274498.26,619405.3,106230.75,6749604.75,8427841.73,,,,,-1671944.92,-5034228.61,-156750.81,-330260.86,,,18807637.45,782463.17,,1011517.28,,,18578583.34,,,,18578583.34,18578583.34,,,,,,,,,,18578583.34,,,
000713,丰乐种业,2024-03-31,A,0,,580162902.9,580162902.9,,,,,,,,,,,,,,,,602079997,509937360,,,,,,,,,,1593545.2,,,,29030555,35331716.65,26106579.14,80240.96,,,2085480.01,1102159.92,,,,,,,411843.34,-12480.99,,,-18330091.83,25702.01,,13846.97,,,-18318236.79,654470.63,,,-18972707.42,,,-13731834.52,,-5240872.9,-0.0224,-0.0224,,,,-18972707.42,-13731834.52,,-5240872.9
000713,丰乐种业,2024-06-30,A,0,,1328645758,1328645758,,,,,,,,,,,,,,,,1367729833,1186994344,,,,,,,,,,4326444.38,,,,65298616.52,63720369.74,47237159.32,152899.32,,,7443305.85,2873192.61,,,,,,1196,561843.34,-11115.48,,,-28215652.56,34436.31,,340595.98,,,-28521812.23,560435.05,,,-29082247.28,-29082247.28,,-22342226.51,,-6740020.77,-0.0364,-0.0364,,,,-29082247.28,-22342226.51,,-6740020.77
000713,丰乐种业,2024-06-30,B,0,,111412549.1,111412549.1,,,,,,,,,,,,,,,,140160223.2,74013757.21,,,,,,,,,,773195.34,,,,19821028.27,24343974.44,22207617.27,-999349.3,,,1437599.01,2873192.61,,,,,,,11762.26,-13053.84,,,-24438174.13,,,,,,-24438174.13,,,,-24438174.13,-24438174.13,,,,,,,,,,-24438174.13,,,
000713,丰乐种业,2024-09-30,A,0,,1720484636,1720484636,,,,,,,,,,,,,,,,1815673127,1543344774,,,,,,,,,,7160773.73,,,,102469624.8,91138195.41,69694839.4,1864919.63,,,8833518.82,3733504.74,,,,,,1196,724741.54,-9602.06,,,-81905132.75,286292.48,,388480.77,,,-82007321.04,138635.86,,,-82145956.9,-82145956.9,,-71051334.79,,-11094622.11,-0.1157,-0.1157,,,,-82145956.9,-71051334.79,,-11094622.11
000713,丰乐种业,2024-12-31,A,0,,2926044505,2926044505,,,,,,,,,,,,,,,,2837693088,2465452723,,,,,,,,,,10401043.99,,,,141344649.7,124142737.8,93918759.62,2433174.68,5418298.41,1454641.49,19473394.25,5019062.62,,,,,,-40672763.78,-12496734.31,-37811.46,,,59636563.63,4007229.67,,438855.67,,,63204937.63,2449494.84,,,60755442.79,60755442.79,,69841728.84,,-9086286.05,0.1137,0.1137,,,,60755442.79,69841728.84,,-9086286.05
000713,丰乐种业,2024-12-31,B,0,,517557261.5,517557261.5,,,,,,,,,,,,,,,,548010574.3,407771697.2,,,,,,,,,,1578949.09,,,,49244341.89,45853946.59,44431842.43,-870202.93,5945532.13,6771118.44,6019787.9,57019062.62,,,,,,-11315761.02,-690003.5,-12957.07,,,20566816.17,379733.53,,39062.94,,,20907486.76,,,,20907486.76,20907486.76,,,,,,,,,,20907486.76,,,
000735,罗牛山,2020-01-01,B,0,,156397403.8,156397403.8,,,,,,,,,,,,,,,,217673185.4,93592922.04,,,,,,,,,,17925349.34,,,,8714696.56,85788868.26,3137503.61,8513845.62,9716305.34,1360363.95,3001239.98,76694425.22,75678195.18,,,,2946.3,-1465391.38,521614.94,16704971.31,,,34184024.71,773273.39,,2695073.85,,,32262224.25,-5726928.3,,,37989152.55,,,,,,,,64855824.01,,,102844976.6,,,
000735,罗牛山,2020-01-01,A,0,,1182699373,1164257304,18442068.4,18442068.4,,,,,,,,,,,,,,1246737200,922261161.8,,,,,,,,,,36682175.03,,,730.35,29293001.47,214699220.3,5319793.81,35224514.2,36944329.2,2392801.08,36402386.47,91938360.61,86684401.05,0,,,-56144.46,-964969.42,-19041042.32,15367437.74,3256602.99,,59608201.2,1555548.23,,31102167.48,,,30061581.95,-878322.74,,,30939904.69,,,30038263.61,,901641.08,0.0261,0.0261,63446617.91,,,94386522.6,93484881.52,,901641.08
000735,罗牛山,2020-03-31,A,0,,564330334.8,562740576.2,1589758.67,1589758.67,,,,,,,,,,,,,,558534642.1,487693703.3,,,,,,,,,,4564422.35,,,,8022281.15,44080463.98,1421468.45,12268792.13,12275327.61,-505267.22,5802352.7,14610358.95,16654051.68,,,,1185.1,1154320.43,1845677.32,1902886.72,483510.68,,31112473.96,2867056.29,,3624073.92,,,30355456.33,1492310.3,,,28863146.03,,,22321856.43,,6541289.6,0.0194,0.0194,3771014.98,,,32634161.01,26092871.41,,6541289.6
000735,罗牛山,2020-03-31,B,0,,10276193.18,10276193.18,,,,,,,,,,,,,,,,31424432.91,8353123.26,,,,,,,,,,401016.67,,,,1729550.95,14273692,902175.28,5764874.75,6094683.17,350198.45,183746.52,14856704.49,14818397.21,,,,1185.1,,,,,,-6106603.62,10000.04,,1012390.16,,,-7108993.74,15673.17,,,-7124666.91,,,,,,-0.0062,-0.0062,3771014.98,,,-3353651.93,,,
000735,罗牛山,2020-06-30,B,0,,46235222.09,46235222.09,,,,,,,,,,,,,,,,83244625.2,31582886.5,,,,,,,,,,3851927.64,,,,4330942.73,26273321.38,1851222.02,15354324.93,,,367493.04,30139567.15,29807501.72,,,,5587.06,,-469614.36,471749.21,,,-6494621.01,1578356.93,,1218786.88,,,-6135050.96,4538.74,,,-6139589.7,,,,,,,,1076209.52,,,-5063380.18,,,
000735,罗牛山,2020-06-30,A,0,,1191892705,1189127813,2764892.05,2764892.05,,,,,,,,,,,,,,1159451800,1014560547,,,,,,,,,,9457829.99,,,,16063743.13,85905913.96,2502172.12,29860765.25,31121666.07,1914553.33,17096544.57,33729408.74,33309701.64,,,,5587.06,,-5277144.7,2621126.63,1100828.14,,80616427.39,7513575.07,,4996009.63,,,83133992.83,5113309.19,,,78020683.64,,,67732206.66,,10288476.98,0.0588,0.0588,-7720508.04,,,70300175.6,60011698.62,,10288476.98
000735,罗牛山,2020-09-30,B,0,,64436307.48,64436307.48,,,,,,,,,,,,,,,,146854439.1,43115805.08,,,,,,,,,,23993775.24,,,,6962033.67,42739188.92,2746989.35,27296646.88,30453330.15,3235269.59,1151239.56,45938421.22,45068615.36,,,,111584.4,,-466864.36,433647.65,,,-35250103.19,1817225.22,,3889956.88,,,-37322834.85,4538.74,,,-37327373.59,,,,,,,,-2556859.17,,,-39884232.76,,,
000735,罗牛山,2020-09-30,A,0,,1807134549,1802030033,5104516.04,5104516.04,,,,,,,,,,,,,,1762342338,1511464624,,,,,,,,,,35549508.82,,,,24605616.8,135303458.1,3914529.42,50103818.18,52690945.75,3737820.3,25227547.11,53044900.32,52455801.35,,,,159081.07,,-4682413.7,7526635.27,1400782.97,,126067961.6,11389421.02,,10687444.63,,,126769937.9,4239947.43,,,122529990.5,,,99284159.54,,23245830.97,0.0862,0.0862,-20372902.65,,,102157087.9,78911256.89,,23245830.97
000735,罗牛山,2020-12-31,B,0,,87285943,87285943,,,,,,,,,,,,,,,,219495891,61017557.21,,,,,,,,,,32630086.15,,,,13577727.77,76349221.11,3811781.41,32109517.34,36249561.84,4240866,2660951.46,82136920.64,47089157.07,,,,136251.57,-380572.18,-4899684.87,433647.65,,,-52122433.72,654374.39,,8137592.13,,,-59605651.46,-33106996.87,,,-26498654.59,,,,,,,,4701603.99,,,-21797050.6,,,
000735,罗牛山,2020-12-31,A,0,,2345963181,2333326710,12636471.16,12636471.16,,,,,,,,,,,,,,2330460559,1954162694,,,,,,,,,,48110665.04,,,276.36,36863551.2,225295542.1,5432582.84,59167436.4,62723763.15,4807330.9,34453815.55,62202467.6,58914599.7,0,,,186560.34,-1723415.11,-11306202.65,-714011.81,1427810.45,,98601836.06,1491171.41,,17920593.68,,,82172413.79,-25939556.25,,,108111970,,,102080481,,6031489.08,0.0886,0.0886,2000122.03,,,110112092.1,104080603,,6031489.08
000735,罗牛山,2021-01-01,B,0,,87285943,87285943,,,,,,,,,,,,,,,,219495891,61017557.21,,,,,,,,,,32630086.15,,,,13577727.77,76349221.11,3811781.41,32109517.34,36249561.84,4240866,2660951.46,82136920.64,47089157.07,,,,136251.57,-380572.18,-4899684.87,433647.65,,,-52122433.72,654374.39,,8137592.13,,,-59605651.46,-33106996.87,,,-26498654.59,,,,,,,,4701603.99,,,-21797050.6,,,
000735,罗牛山,2021-01-01,A,0,,2345963181,2333326710,12636471.16,12636471.16,,,,,,,,,,,,,,2330460559,1954162694,,,,,,,,,,48110665.04,,,,36863551.2,225295542.1,5432582.84,59167436.4,62723763.15,4807330.9,34453815.55,62202467.6,58914599.7,,,,186560.34,-1723415.11,-11306202.65,-714011.81,1428086.81,,98601836.06,1491171.41,,17920593.68,,,82172413.79,-25939556.25,,,108111970,,,102080481,,6031489.08,0.0886,0.0886,2000122.03,,,110112092.1,104080603,,6031489.08
000735,罗牛山,2021-03-31,B,0,,96654957.44,96654957.44,,,,,,,,,,,,,,,,153788111.3,115965654.9,,,,,,,,,,2395303.44,,,,3536397.93,20410361.95,927420.18,10552972.91,11079605.59,568177.67,271133.62,106775201.1,8087505.29,,,,16450.94,,,,,,49929631.83,225486.94,,3981401.35,,,46173717.42,-7749422.16,,,53923139.58,,,,,,,,-3627389.63,,,50295749.95,,,
000735,罗牛山,2021-03-31,A,0,,508816202.1,506379895.5,2436306.64,2436306.64,,,,,,,,,,,,,,484284034.8,383383987.9,,,,,,,,,,6934161.99,,,,7941155.57,64170442.55,2688143.39,19166143.4,19570357.36,719929.5,7298913.79,12912821.31,8874257.15,,,,16450.94,,139978.21,2175793.97,,,47076125.58,1935932.54,,8723706.87,,,40288351.25,-6496225.88,,,46784577.13,,,44805567.1,,1979010.03,0.0389,0.0389,-5087561.1,,,41697016.03,39718006,,1979010.03
000735,罗牛山,2021-06-30,B,0,,120193577.3,120193577.3,,,,,,,,,,,,,,,,214260462.8,136420637.1,,,,,,,,,,3938534.28,,,,11266546.67,43068937.77,,19565806.95,20881628.58,1375622.93,1819934.98,129524443.1,,,,,24804.04,,680358.64,,,,37982655.27,367131.13,,4004600.34,,,34345186.06,-17981768.54,,,52326954.6,,,,,,,,-3391767.64,,,48935186.96,,,
000735,罗牛山,2021-06-30,A,0,,960814811.4,954019104.7,6795706.7,6795706.7,,,,,,,,,,,,,,965712289.1,763060072.9,,,,,,,,,,12707015.28,,,,19350290.35,128422057.4,2689629.13,39483223.96,39937786.03,1567606.31,16337182.8,25229214.76,18124112.28,,,,24804.04,-523683.07,25728.04,-5046690.2,,,31149078.71,6924152,,14458749.8,,,23614480.91,-10580076.59,,,34194557.5,,,31811733.08,,2382824.42,0.0276,0.0276,4412306.88,,,38606864.38,36224039.96,,2382824.42
000735,罗牛山,2021-09-30,A,0,,1364001717,1356674664,7327053.34,7327053.34,,,,,,,,,,,,,,1524085263,1210122565,,,,,,,,,,19678676.19,,,,29753708.11,195488616.2,4872389.23,64169308.27,65025441.04,3532465.55,24274006.67,45792797.95,38699783.65,,,,28071.54,-506674.96,-97907.35,-49063947.22,,,-139657199.3,11360583.79,,22505526.82,,,-150802142.3,-19194142.87,,,-131607999.4,,,-127637599.3,,-3970400.12,-0.1108,-0.1108,7326370.65,,,-124281628.8,-120311228.7,,-3970400.12
000735,罗牛山,2021-12-31,B,0,,206092219.8,206092219.8,,,,,,,,,,,,,,,,375929842.9,221482710.6,,,,,,,,,,6553761.46,,,,24388370.04,82192757.28,2510379.67,38801863.86,42776635.38,4134196.67,2261618.29,190884135.7,80967159.01,,,,-194915.5,,1016553.12,-2693.11,,,24127075.48,980071.78,,5164914.89,,,19942232.37,-40494087.85,,,60436320.22,,,,,,,,-22103760.77,,,38332559.45,,,
000735,罗牛山,2021-12-31,A,0,,1879487523,1871731106,7756417.02,7756417.02,,,,,,,,,,,,,,2212483575,1791707293,,,,,,,,,,25557633.98,,,,43795104.74,263910598.2,6259635.64,81253276.67,81702587.39,5673783.91,44150242.07,106569971.4,89737574.03,,,,-117956.6,-192450225.8,7285900.86,-66079390.21,33,,-433637510.2,2753183.87,,36250963.91,,,-467135290.2,-31557852.33,,,-435577437.9,,,-422671910.5,,-12905527.41,-0.3671,-0.3671,-22811227.6,,,-458388665.5,-445483138.1,,-12905527.41
000735,罗牛山,2022-01-01,A,0,,1879487523,1871731106,7756417.02,7756417.02,,,,,,,,,,,,,,2212483575,1791707293,,,,,,,,,,25557633.98,,,,43795104.74,263910598.2,6259635.64,81253276.67,85854591.78,5673783.91,44150242.07,106569971.4,89737574.03,,,,-117956.6,-192450225.8,7285900.86,-66079390.21,33,,-433637510.2,2753183.87,,36250963.91,,,-467135290.2,-31557852.33,,,-435577437.9,,,-422671910.5,,-12905527.41,-0.3671,-0.3671,-22811227.6,,,-458388665.5,-445483138.1,,-12905527.41
000735,罗牛山,2022-01-01,B,0,,206092219.8,206092219.8,,,,,,,,,,,,,,,,375929842.9,221482710.6,,,,,,,,,,6553761.46,,,,24388370.04,82192757.28,2510379.67,38801863.86,42776635.38,4134196.67,2261618.29,190884135.7,80967159.01,,,,-194915.5,,1016553.12,-2693.11,,,24127075.48,980071.78,,5164914.89,,,19942232.37,-40494087.85,,,60436320.22,,,,,,,,-22103760.77,,,38332559.45,,,
000735,罗牛山,2022-03-31,A,0,,527137092.9,526354128.4,782964.52,782964.52,,,,,,,,,,,,,,597370606.2,496512804.8,,,,,,,,,,6981237.96,,,,8262008.18,58706836.98,2113078.7,24794639.65,23713643.39,1266260.63,8585288.93,12218394.15,10063793.52,,,,-110159.68,600607.09,212832.75,-1440807.16,,,-50167357.23,9205536.4,,3580142.88,,,-44541963.71,-5895169.16,,,-38646794.55,,,-29257749.95,,-9389044.6,-0.0254,-0.0254,-7173599.94,,,-45820394.49,-36431349.89,,-9389044.6
000735,罗牛山,2022-06-30,B,0,,60353564.3,60353564.3,,,,,,,,,,,,,,,,119365782.7,54166112.89,,,,,,,,,,4443728.93,,,,7526360.61,39085097.45,1243564.6,12900918.19,13850915.35,998391.51,280498.49,17153493.37,16568127.46,,,,1161278.14,,1841194.41,439512.32,,,-38136241.64,294530.21,,68779.95,,,-37910491.38,-13736294.86,,,-24174196.52,,,,,,,,153744221.3,,,129570024.8,,,
000735,罗牛山,2022-06-30,A,0,,1139446202,1138008373,1437828.84,1437828.84,,,,,,,,,,,,,,1255337845,1055745773,,,,,,,,,,14154497.23,,,,16033260.62,120132063.8,2774532.9,46497716.96,45763689.31,1565138.25,19242307.91,21636609.38,18422693.18,,,,-330338.73,44409884.61,1621045.91,-4404043.17,,,-33716176.93,20269946.46,,6693039.95,,,-20139270.42,-12134149.21,,,-8005121.21,,,-21243538.62,,13238417.41,-0.0184,-0.0184,519293542.6,,,511288421.4,497890048.3,,13398373.09
000735,罗牛山,2022-09-30,A,0,,1792188045,1790301162,1886883.06,1886883.06,,,,,,,,,,,,,,1910601030,1611573543,,,,,,,,,,21856473.32,,,,26497061.5,175096313.1,3832598.15,71745041.07,69213988.44,2886445.04,28754044.2,35441682.69,30174430.06,,,,-315281.36,46012834.32,2621045.91,-3134277.69,,,-9032936.86,32056566.51,,12138926.22,,,10884703.43,-20613696.51,,,31498399.94,,,5947130.09,,25551269.85,0.0052,0.0052,521115495.1,,,552613895.1,526902669.5,,25711225.53
000735,罗牛山,2022-12-31,A,0,,2884221700,2882334622,1887078.6,1887078.6,,,,,,,,,,,,,,2844281805,2408728090,,,,,,,,,,43415407.13,,,,41680100.96,247554970.5,7010535.11,95892702.21,99751939.38,4398781.71,69406621.82,78754630.92,71702979.09,,,,-1554636.49,-43515734.83,-20092608.74,-1473781.97,,,121464385.7,2894909.88,,12631521.59,,,111727774,-2721699.95,,,114449473.9,,,89230991.49,,25218482.41,0.0775,0.0775,362015866.8,,,476465340.7,445453760.7,,31011580.02
000735,罗牛山,2022-12-31,B,0,,493798464.4,493798464.4,,,,,,,,,,,,,,,,529019148.7,366597747.5,,,,,,,,,,22355792.04,,,,24829217.31,80771009.54,4819710.47,29645671.87,31792812.02,2229514.69,536839.64,61205394.37,59920475.58,,,,964702.92,,2001861.4,439512.32,,,29927626.3,782748.71,,1255417.9,,,29454957.11,-4028194.54,,,33483151.65,,,,,,,,-3417252.4,,,30065899.25,,,
000735,罗牛山,2023-01-01,A,1,2024-04-27,2884221700,2882334622,1887078.6,1887078.6,,,,,,,,,,,,,,2844281805,2408728090,,,,,,,,,,43415407.13,,,,41680100.96,247554970.5,7010535.11,95892702.21,99751939.38,4398781.71,69406621.82,78754630.92,71702979.09,,,,-1554636.49,-43515734.83,-20092608.74,-1473781.97,,,121464385.7,2894909.88,,12631521.59,,,111727774,-2709532.54,,,114437306.5,,,89225683.55,,25211622.94,0.0775,0.0775,362015866.8,,,476453173.3,445448452.8,,31004720.55
000735,罗牛山,2023-01-01,B,0,,493798464.4,493798464.4,,,,,,,,,,,,,,,,529019148.7,366597747.5,,,,,,,,,,22355792.04,,,,24829217.31,80771009.54,4819710.47,29645671.87,31792812.02,2229514.69,536839.64,61205394.37,59920475.58,,,,964702.92,,2001861.4,439512.32,,,29927626.3,782748.71,,1255417.9,,,29454957.11,-4028194.54,,,33483151.65,,,,,,,,-3417252.4,,,30065899.25,,,
